file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237
        throw new Error(y, { cause: u });
              ^

Error: [13-Apr-2025 04:25:14 UTC] PHP Deprecated:  Required parameter $args follows optional parameter $post in /wordpress/wp-content/plugins/extended-related-posts/lib/admin/class/class-extrp-admin.php on line 587
[13-Apr-2025 04:25:32 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/extended-related-posts/lib/inc/class/class-extrp-sanitize.php on line 380
[13-Apr-2025 04:25:32 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/extended-related-posts/lib/inc/class/class-extrp-sanitize.php on line 380
[13-Apr-2025 04:25:32 UTC] PHP Warning:  Trying to access array offset on value of type bool in /wordpress/wp-content/plugins/extended-related-posts/lib/inc/class/class-extrp-sanitize.php on line 380
[13-Apr-2025 04:25:32 UTC] PHP Warning:  Trying to access array offset on value of type null in /wordpress/wp-content/plugins/extended-related-posts/lib/inc/class/class-extrp-sanitize.php on line 380
[13-Apr-2025 04:25:33 UTC] PHP Deprecated:  Required parameter $expiration follows optional parameter $date in /wordpress/wp-content/plugins/extended-related-posts/lib/inc/load/functions.php on line 307
[13-Apr-2025 04:25:33 UTC] PHP Deprecated:  Required parameter $snippet follows optional parameter $date in /wordpress/wp-content/plugins/extended-related-posts/lib/inc/load/functions.php on line 307
[13-Apr-2025 04:25:42 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 35
[13-Apr-2025 04:25:42 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 35
[13-Apr-2025 04:25:42 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 36
[13-Apr-2025 04:25:42 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 36
[13-Apr-2025 04:25:42 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 37
[13-Apr-2025 04:25:42 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 37
[13-Apr-2025 04:25:42 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:42 UTC] PHP Warning:  Undefined variable $feed_descripton in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 99
[13-Apr-2025 04:25:42 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:42 UTC] PHP Warning:  Undefined variable $feed_descripton in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 109
[13-Apr-2025 04:25:42 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:42 UTC] PHP Deprecated:  Function add_option was called with an argument that is <strong>deprecated</strong> since version 2.3.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:43 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:43 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:43 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:43 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:43 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:51 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 35
[13-Apr-2025 04:25:51 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 35
[13-Apr-2025 04:25:51 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 36
[13-Apr-2025 04:25:51 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 36
[13-Apr-2025 04:25:51 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 37
[13-Apr-2025 04:25:51 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 37
[13-Apr-2025 04:25:51 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:51 UTC] PHP Warning:  Undefined variable $feed_descripton in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 99
[13-Apr-2025 04:25:51 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:51 UTC] PHP Warning:  Undefined variable $feed_descripton in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 109
[13-Apr-2025 04:25:51 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:51 UTC] PHP Deprecated:  Function add_option was called with an argument that is <strong>deprecated</strong> since version 2.3.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:52 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:52 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:52 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:52 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:25:52 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:00 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 35
[13-Apr-2025 04:26:00 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 35
[13-Apr-2025 04:26:00 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 36
[13-Apr-2025 04:26:00 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 36
[13-Apr-2025 04:26:00 UTC] PHP Warning:  Undefined variable $wpdb in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 37
[13-Apr-2025 04:26:00 UTC] PHP Warning:  Attempt to read property "prefix" on null in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 37
[13-Apr-2025 04:26:00 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:00 UTC] PHP Warning:  Undefined variable $feed_descripton in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 99
[13-Apr-2025 04:26:00 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:00 UTC] PHP Warning:  Undefined variable $feed_descripton in /wordpress/wp-content/plugins/external-rss-reader/sil_rss_reader.php on line 109
[13-Apr-2025 04:26:00 UTC] PHP Deprecated:  Function wpdb::escape is <strong>deprecated</strong> since version 3.6.0! Use wpdb::prepare() or esc_sql() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:00 UTC] PHP Deprecated:  Function add_option was called with an argument that is <strong>deprecated</strong> since version 2.3.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:01 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:01 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:01 UTC] PHP Deprecated:  Function register_sidebar_widget is <strong>deprecated</strong> since version 2.8.0! Use wp_register_sidebar_widget() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:01 UTC] PHP Deprecated:  Function register_widget_control is <strong>deprecated</strong> since version 2.8.0! Use wp_register_widget_control() instead. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:01 UTC] PHP Deprecated:  Function load_plugin_textdomain was called with an argument that is <strong>deprecated</strong> since version 2.7.0 with no alternative available. in /wordpress/wp-includes/functions.php on line 6114
[13-Apr-2025 04:26:11 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, function "activate_e_junkie" not found or invalid function name in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-admin/includes/plugin.php(703): do_action('activate_e-junk...', false)
#3 /internal/eval.php(20): activate_plugin('e-junkie/e-junk...')
#4 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[13-Apr-2025 04:26:20 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, function "activate_e_junkie" not found or invalid function name in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-admin/includes/plugin.php(703): do_action('activate_e-junk...', false)
#3 /internal/eval.php(20): activate_plugin('e-junkie/e-junk...')
#4 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[13-Apr-2025 04:26:29 UTC] PHP Fatal error:  Uncaught TypeError: call_user_func_array(): Argument #1 ($callback) must be a valid callback, function "activate_e_junkie" not found or invalid function name in /wordpress/wp-includes/class-wp-hook.php:324
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#1 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#2 /wordpress/wp-admin/includes/plugin.php(703): do_action('activate_e-junk...', false)
#3 /internal/eval.php(20): activate_plugin('e-junkie/e-junk...')
#4 {main}
  thrown in /wordpress/wp-includes/class-wp-hook.php on line 324
[13-Apr-2025 04:26:38 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function get_home_path() in /wordpress/wp-content/plugins/easy-bruteforce-protect/easy-bruteforce-protect.php:20
Stack trace:
#0 /wordpress/wp-includes/class-wp-hook.php(324): easfbfpActivate(false)
#1 /wordpress/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters('', Array)
#2 /wordpress/wp-includes/plugin.php(517): WP_Hook->do_action(Array)
#3 /wordpress/wp-admin/includes/plugin.php(703): do_action('activate_easy-b...', false)
#4 /internal/eval.php(20): activate_plugin('easy-bruteforce...')
#5 {main}
  thrown in /wordpress/wp-content/plugins/easy-bruteforce-protect/easy-bruteforce-protect.php on line 20

    at Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:237:15)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
    at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
    at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
  [cause]: Error: Error when executing the blueprint step #5 ({"step":"installPlugin","pluginData":{"resource":"wordpress.org/plugins","slug":"easy-bruteforce-protect"},"options":{"activate":true}}) : PHP.run() failed with exit code 255 and the following output: 
      at Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12449:19)
      at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
      at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
      ... 2 lines matching cause stack trace ...
      at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
    [cause]: PHPExecutionFailureError: PHP.run() failed with exit code 255 and the following output: 
        at PHP.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@php-wasm/universal/index.js:987:19)
        at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
        at async wr (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:33:39)
        at async Object.gt [as installPlugin] (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:974:42)
        at async g (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12517:30)
        at async Object.run (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12446:23)
        at async ms (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/blueprints/index.js:12552:3)
        at async Object.onBind (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:227:48)
        at async V (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/index.js:64:10)
        at async ja (file:///home/runner/work/playground-tester/playground-tester/node_modules/@wp-playground/cli/cli.js:8161:12) {
      response: PHPResponse {
        httpStatusCode: 500,
        headers: {
          'x-powered-by': [ 'PHP/8.0.30-dev' ],
          'content-type': [ 'text/html; charset=UTF-8' ]
        },
        bytes: Uint8Array(0) [],
        exitCode: 255,
        errors: ''
      },
      source: 'request'
    }
  }
}

Node.js v23.11.0
